# ----------------------------------------
# view1
# User Network data
# 20120514-20211112
# ----------------------------------------

Page Title,Service Provider,City,Date,User Type,Avg. Session Duration,Social Actions,Bounce Rate
Kumaran1987: My Innovations,(not set),Pasig,20210607,Returning Visitor,00:00:10,0,0.00%
Kumaran1987: My Innovations,nlb technology services p,Kolkata,20200107,New Visitor,00:00:10,0,0.00%
Kumaran1987,(not set),Mumbai,20200903,New Visitor,00:00:09,0,0.00%
Kumaran1987: Auto Calculation in Textbox textchanged event in ASP.NET C#,(not set),Kuala Lumpur,20200916,New Visitor,00:00:09,0,0.00%
Kumaran1987: Auto Calculation in Textbox textchanged event in ASP.NET C#,safaricom ltd,Nairobi,20191107,New Visitor,00:00:09,0,0.00%
Kumaran1987: Finding How many same values in the Nth order Power of Number's Series,(not set),Chennai,20200429,Returning Visitor,00:00:09,0,0.00%
Kumaran1987: How to Retrieve Data from database and view datas in label or textbox using ASP.NET and SQL,(not set),Pune,20210514,New Visitor,00:00:09,0,0.00%
Kumaran1987: Jsp / Java Password Encrypt and Decrypt Example,(not set),Mumbai,20210215,New Visitor,00:00:09,0,50.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,reliance jio infocomm limited,Agra,20191124,New Visitor,00:00:09,0,0.00%
Kumaran1987: My Innovations,bharti airtel limited,Bengaluru,20200201,New Visitor,00:00:09,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Hyderabad,20200303,Returning Visitor,00:00:09,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Sahiwal,20201026,Returning Visitor,00:00:09,0,50.00%
JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),London,20210919,New Visitor,00:00:08,0,0.00%
Kumaran1987,(not set),(not set),20200226,New Visitor,00:00:08,0,0.00%
Kumaran1987,(not set),Columbus,20210520,New Visitor,00:00:08,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,singnet pte ltd,(not set),20191119,New Visitor,00:00:08,0,0.00%
Kumaran1987: My Innovations,(not set),Chennai,20201013,Returning Visitor,00:00:08,0,0.00%
Installing Nodejs using shell scripting in Linux Ubuntu 21,(not set),Chennai,20211108,Returning Visitor,00:00:07,0,50.00%
Kumaran1987,(not set),Santa Clara,20201122,New Visitor,00:00:07,0,0.00%
Kumaran1987: Java Swing MySql JDBC: insert data into database,(not set),Gurgaon,20210131,New Visitor,00:00:07,0,0.00%
Kumaran1987: My Innovations,gazon communications india limited,Pimpri-Chinchwad,20200107,New Visitor,00:00:07,0,0.00%
Kumaran1987: How to use Multi-Select Dropdown List in html select input using Jquery in JSP page with limited selections ?,(not set),Hyderabad,20200521,New Visitor,00:00:07,0,0.00%
"Exploring and Data Ingesting between Google Data Studio, Google Analytics and Microsoft SQL Server",(not set),Chennai,20211110,Returning Visitor,00:00:06,0,50.00%
Kumaran1987: Auto Calculation in Textbox textchanged event in ASP.NET C#,(not set),Pune,20200219,New Visitor,00:00:06,0,0.00%
Kumaran1987: How to use Multi-Select Dropdown List in html select input using Jquery in JSP page with limited selections ?,imported inetnum object for oracle-6,Bengaluru,20191016,New Visitor,00:00:06,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,internet service provider,Hyderabad,20200122,Returning Visitor,00:00:06,0,0.00%
Kumaran1987: Magic Square Box and others,(not set),Bengaluru,20200225,Returning Visitor,00:00:06,0,50.00%
Kumaran1987: My Innovations,vlaamse radio en televisie,Brussels,20200108,New Visitor,00:00:06,0,0.00%
Kumaran1987,(not set),Mumbai,20200504,Returning Visitor,00:00:05,0,0.00%
Kumaran1987,(not set),Columbus,20210307,New Visitor,00:00:05,0,0.00%
Kumaran1987,(not set),Karimnagar,20210626,Returning Visitor,00:00:05,0,0.00%
Kumaran1987,hathway cable and datacom limited,Bengaluru,20191212,New Visitor,00:00:05,0,0.00%
Kumaran1987: Auto Calculation in Textbox textchanged event in ASP.NET C#,(not set),(not set),20200219,New Visitor,00:00:05,0,0.00%
Kumaran1987: How to use Multi-Select Dropdown List in html select input using Jquery in JSP page with limited selections ?,enterprise services latin america corporation,Houston,20191029,New Visitor,00:00:05,0,0.00%
Kumaran1987: Jsp / Java Password Encrypt and Decrypt Example,symantec corporation,Mumbai,20191127,New Visitor,00:00:05,0,0.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Ludhiana,20200814,New Visitor,00:00:05,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Bengaluru,20200310,New Visitor,00:00:05,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Freetown,20200910,New Visitor,00:00:05,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,smart broadband incorporated,Quezon City,20200203,New Visitor,00:00:05,0,0.00%
Kumaran1987: How to use Multi-Select Dropdown List in html select input using Jquery in JSP page with limited selections ?,(not set),Pune,20200406,New Visitor,00:00:04,0,0.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Santa Clara,20200826,New Visitor,00:00:04,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,microsoft corporation,Chicago,20191020,New Visitor,00:00:04,0,0.00%
Kumaran1987: Problem Solving : Permutation and combination Problem 1 : In how many ways can the letter of the word PROPORTION be arranged by taking 4 letters at a time?,reliance jio infocomm limited,Chandigarh,20191109,New Visitor,00:00:04,0,0.00%
"Kumaran1987: Problem Solving : Permutation and combination Problem 2: If the letter of the word VERMA are arranged in all possible ways and these words are written out as in a dictionary form, then what is the rank of the word VERMA is ?",reliance jio infocomm limited,Delhi,20200129,New Visitor,00:00:04,0,0.00%
Print and PrintPreview in C# Windows Application,(not set),Delft,20210621,Returning Visitor,00:00:04,0,0.00%
Kumaran1987,(not set),(not set),20210814,Returning Visitor,00:00:03,0,0.00%
Kumaran1987,(not set),Chennai,20201105,New Visitor,00:00:03,0,0.00%
Kumaran1987,(not set),Irvine,20200305,New Visitor,00:00:03,0,0.00%
Kumaran1987: Auto Calculation in Textbox textchanged event in ASP.NET C#,airtel tower 12 laxmi bi marg hazratganj laxmi bi marg luck,Lucknow,20191010,New Visitor,00:00:03,0,0.00%
Kumaran1987: Auto Calculation in Textbox textchanged event in ASP.NET C#,bharti airtel limited,Mysuru,20191122,New Visitor,00:00:03,0,0.00%
Kumaran1987: How to use Multi-Select Dropdown List in html select input using Jquery in JSP page with limited selections ?,(not set),Birmingham,20200521,New Visitor,00:00:03,0,0.00%
Kumaran1987: Jsp / Java Password Encrypt and Decrypt Example,(not set),Chennai,20200228,New Visitor,00:00:03,0,0.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,bharti airtel limited,(not set),20191110,New Visitor,00:00:03,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),(not set),20200719,New Visitor,00:00:03,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),(not set),20200723,New Visitor,00:00:03,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,globe telecom,Quezon City,20191217,New Visitor,00:00:03,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,microsoft corporation,Chicago,20191021,New Visitor,00:00:03,0,0.00%
Kumaran1987,(not set),Clifton,20210110,New Visitor,00:00:03,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Chicago,20200319,New Visitor,00:00:02,0,0.00%
Kumaran1987,digitalocean llc,Frankfurt,20191103,New Visitor,00:00:02,0,0.00%
Kumaran1987: 07/23/12,microsoft corporation,Chicago,20191025,New Visitor,00:00:02,0,0.00%
Kumaran1987: 07/23/12,microsoft corporation,Chicago,20191030,New Visitor,00:00:02,0,0.00%
"Kumaran1987: Algorithms and Formula for ""Magic wheels (for Addition) """,(not set),Chennai,20200922,Returning Visitor,00:00:02,0,0.00%
Kumaran1987: Auto Calculation in Textbox textchanged event in ASP.NET C#,(not set),Johor Bahru,20201020,New Visitor,00:00:02,0,0.00%
Kumaran1987: Auto Calculation in Textbox textchanged event in ASP.NET C#,(not set),Pantoja,20200514,Returning Visitor,00:00:02,0,0.00%
Kumaran1987: Auto Calculation in Textbox textchanged event in ASP.NET C#,ratna telenet,Surat,20191202,New Visitor,00:00:02,0,0.00%
Kumaran1987: How to use Multi-Select Dropdown List in html select input using Jquery in JSP page with limited selections ?,(not set),Pune,20200929,New Visitor,00:00:02,0,0.00%
Kumaran1987: How to use Multi-Select Dropdown List in html select input using Jquery in JSP page with limited selections ?,(not set),Chennai,20200515,New Visitor,00:00:02,0,0.00%
Kumaran1987: How to use Multi-Select Dropdown List in html select input using Jquery in JSP page with limited selections ?,tieto oyj,Espoo,20191018,New Visitor,00:00:02,0,0.00%
Kumaran1987: Java Program: Inheritance Super Keyword,(not set),(not set),20200602,New Visitor,00:00:02,0,0.00%
Kumaran1987: Jsp / Java Password Encrypt and Decrypt Example,(not set),Hyderabad,20210325,New Visitor,00:00:02,0,0.00%
Kumaran1987: Jsp / Java Password Encrypt and Decrypt Example,(not set),Atlanta,20210421,Returning Visitor,00:00:02,0,0.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,internet service provider malaysia,Seri Kembangan,20191109,New Visitor,00:00:02,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Surat,20200420,Returning Visitor,00:00:02,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,bsnl gsm west zone 7th floor mhs bhavan near poona club,Ahmedabad,20191111,New Visitor,00:00:02,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,microsoft corporation,Chicago,20191009,New Visitor,00:00:02,0,0.00%
Kumaran1987: Magic Square Box and others,microsoft corporation,Chicago,20191007,New Visitor,00:00:02,0,0.00%
Kumaran1987: MySql linux terminal Commands: Basic commands to create and drop databases commands,microsoft corporation,Chicago,20191007,New Visitor,00:00:02,0,0.00%
"Kumaran1987: Problem Solving : Permutation and combination Problem 3: If the letter of the word SEQUESTERED are arranged in all possible ways and these words are written out as in a dictionary form, then what is the 50th rank of the word SEQUESTERED is ?",(not set),Hyderabad,20201115,New Visitor,00:00:02,0,0.00%
Kumaran1987: Jsp / Java Password Encrypt and Decrypt Example,microsoft corporation,Chicago,20191212,New Visitor,00:00:02,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,microsoft corporation,Chicago,20200104,New Visitor,00:00:02,0,0.00%
Kumaran1987: Jsp / Java Password Encrypt and Decrypt Example,microsoft corporation,Chicago,20191001,New Visitor,00:00:01,0,0.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,itenet,(not set),20191113,New Visitor,00:00:01,0,0.00%
Kumaran1987,(not set),Aubagne,20200305,New Visitor,00:00:01,0,0.00%
"Kumaran1987: ""How to maintain or retain tabs in same tab after button click events or postback?"" using JQuery in ASP.NET C#",(not set),(not set),20200402,New Visitor,00:00:01,0,0.00%
"Kumaran1987: ""How to maintain or retain tabs in same tab after button click events or postback?"" using JQuery in ASP.NET C#",(not set),Surat,20200824,New Visitor,00:00:01,0,0.00%
"Kumaran1987: ""How to maintain or retain tabs in same tab after button click events or postback?"" using JQuery in ASP.NET C#",(not set),Raipur,20200623,New Visitor,00:00:01,0,0.00%
"Kumaran1987: ""How to maintain or retain tabs in same tab after button click events or postback?"" using JQuery in ASP.NET C#",level 3 parent llc,Danbury,20191208,Returning Visitor,00:00:01,0,0.00%
"Kumaran1987: ""How to maintain or retain tabs in same tab after button click events or postback?"" using JQuery in ASP.NET C#",telemar norte leste s.a.,Sao Paulo,20190925,New Visitor,00:00:01,0,0.00%
Kumaran1987: 07/23/12,microsoft corporation,Chicago,20191022,New Visitor,00:00:01,0,0.00%
Kumaran1987: 07/23/12,microsoft corporation,Chicago,20191024,New Visitor,00:00:01,0,0.00%
Kumaran1987: 12/03/12,(not set),Chicago,20210518,New Visitor,00:00:01,0,0.00%
Kumaran1987: Auto Calculation in Textbox textchanged event in ASP.NET C#,(not set),Kottayam,20200910,New Visitor,00:00:01,0,0.00%
Kumaran1987: Auto Calculation in Textbox textchanged event in ASP.NET C#,(not set),Solapur,20200309,New Visitor,00:00:01,0,0.00%
Kumaran1987: Auto Calculation in Textbox textchanged event in ASP.NET C#,(not set),Quezon City,20200208,New Visitor,00:00:01,0,0.00%
Kumaran1987: Auto Calculation in Textbox textchanged event in ASP.NET C#,(not set),Puchong,20200818,New Visitor,00:00:01,0,0.00%
Kumaran1987: How to Retrieve Data from database and view datas in label or textbox using ASP.NET and SQL,1 gbps nkn connectivity has extended through bsnl,Bengaluru,20190919,New Visitor,00:00:01,0,0.00%
Kumaran1987: How to use Multi-Select Dropdown List in html select input using Jquery in JSP page with limited selections ?,(not set),Hyderabad,20201006,New Visitor,00:00:01,0,0.00%
Kumaran1987: How to use Multi-Select Dropdown List in html select input using Jquery in JSP page with limited selections ?,(not set),Kochi,20200817,Returning Visitor,00:00:01,0,0.00%
Kumaran1987: How to use Multi-Select Dropdown List in html select input using Jquery in JSP page with limited selections ?,(not set),Mumbai,20200317,New Visitor,00:00:01,0,0.00%
Kumaran1987: How to use Multi-Select Dropdown List in html select input using Jquery in JSP page with limited selections ?,(not set),Pune,20200510,New Visitor,00:00:01,0,0.00%
Kumaran1987: How to use Multi-Select Dropdown List in html select input using Jquery in JSP page with limited selections ?,(not set),Pune,20200831,New Visitor,00:00:01,0,0.00%
